CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText
UghM9hh5ynGFbXgCoAEC,TZxEyoplYbI,"Look people, black lives do matter just like white lives do just the same. Mike browns life was lawfully ended by a police officer that was being assaulted by Mike brown, the suspect aka Mr. Brown was a football player about 6ft 3 inches, not to mention was high on marijuana. The officer was 5 ft 11 inches and was only armed with a baton and a gun. Now after telling Mr brown to put his hands up witch all evidence shows he did not. He was shot while he was assaulting the officer. Now before you say well this and that. Why didn't the officer do this or that. Well unless you have been or are a police officer you can't say the officer did something stupid or should have done something else. This officer was being attacked by a man much larger than him. He didn't have time to stop and think hmmm maybe I shouldn't defend myself maybe I should let him kill me. ",False,False,False,False,False,False,False,False,False,False,False,False,look people black life matter like white life mike brown life lawfully end police officer assault mike brown suspect aka mr brown football player ft inch mention high marijuana officer ft 11 inch arm baton gun tell mr brown hand witch evidence show shoot assault officer not officer police officer not officer stupid officer attack man large not time stop think hmmm maybe not defend maybe let kill
UghoDmfDqf1-ZngCoAEC,TZxEyoplYbI,Comments on a vice video are always so extrem (in this case obviously racist) I can't take them seriously ,False,False,False,False,False,False,False,False,False,False,False,False,comment vice video extrem case obviously racist not seriously
UghqtY2edp17RngCoAEC,TZxEyoplYbI,"Over 450 people get killed by cops in the USA every year. If cop would kill so many in my country i would be on the streat an protest no matter if the dead man is white or black.
But in the comments here are so many white people that dont give a fuck about a dead black man.
I dont get it, every unnecessary dead should mater.",True,True,False,False,True,False,False,False,False,False,False,False,450 people kill cop usa year cop kill country streat protest matter dead man white black comment white people not fuck dead black man not unnecessary dead mater
UghSNjvLuGZuIngCoAEC,TZxEyoplYbI,"These people are stupid as fuck , they would't be doing this if they had work at 7am. These is their idea of fun because they're losers and have nothing better to do. Oh yeah and great work burning down that auto place no a few more people are unemployed and cannot provide for their family. Great work , all this because the police shot some criminal who happened to be black. These people are the definition of sheep , there in not one individual thinker among them. ",True,True,False,False,False,False,False,False,False,False,False,False,people stupid fuck wouldt work idea fun loser well oh yeah great work burn auto place people unemployed provide family great work police shoot criminal happen black people definition sheep individual thinker
Ughtw3XZuDFVBngCoAEC,TZxEyoplYbI,"I like how the begining, it was peaceful, and now even the fucking reporter is wearing armor XD",True,True,False,False,True,False,False,False,False,False,False,False,like begining peaceful fucking reporter wear armor xd
UghvLTtHdWllEHgCoAEC,TZxEyoplYbI,put this in a civilians perspective two people get in a fight one gets shot the other goes to jail. but since he is a cop he was protecting him self. Micheal brown was shot 151 feet away from Daren Wilson`s patrol car so there is no way that he couldn't get him self out of that situation he continued the conflict between them two there was no reason to shoot him there where other options like pepper spray or his tazer.,False,False,False,False,False,False,False,False,False,False,False,False,civilian perspective people fight get shoot go jail cop protect self micheal brown shoot 151 foot away daren wilson patrol car way not self situation continue conflict reason shoot option like pepper spray tazer
UghWgPmfSnrizngCoAEC,TZxEyoplYbI,7:28 Lost my shit to that GUY. lmao,False,False,False,False,False,False,False,False,False,False,False,False,728 lose shit guy lmao
UghYP1-xE-DZF3gCoAEC,TZxEyoplYbI,"I can't understand what the lady in 1:30 said... After going through some articles and videos about this shooting incident, I personally think this case is too exaggerated... The riot, looting, and other criminal activities they said ""caused"" by the grand jury decision are so fake. They did the crime because they saw opportunity of disintegration, then use the decision as their reason. ",False,False,False,False,False,False,False,False,False,False,False,False,not understand lady 130 say go article video shooting incident personally think case exaggerated riot looting criminal activity say cause grand jury decision fake crime see opportunity disintegration use decision reason
UghzJSJhNAbvMHgCoAEC,TZxEyoplYbI,The lady at 7:30. hahahaha,False,False,False,False,False,False,False,False,False,False,False,False,lady 730 hahahaha
Ugi_AH9_ogoQwXgCoAEC,TZxEyoplYbI,United Shits Of America is collapsing. this is good,True,False,False,False,False,True,True,True,False,False,False,False,united shit america collapse good
Ugi1QQc_sSCiNXgCoAEC,TZxEyoplYbI,"These people just don't get it, if you don't want to get shot don't act like a thug then threaten a police officer, just effin ridiculous.  Just an excuse to act like assholes...

Oh and good job destroying your own city.",True,True,False,False,True,False,False,False,False,False,False,False,people not not want shoot not act like thug threaten police officer effin ridiculous excuse act like asshole oh good job destroy city
Ugi1T97xocHCCngCoAEC,TZxEyoplYbI,Somebody pick up a gun and kill a cop already LA style ,True,True,False,True,False,False,False,False,False,False,False,False,somebody pick gun kill cop la style
Ugi1YfWgbl4QIngCoAEC,TZxEyoplYbI,"police dont try to shoot for legs, arms or other body parts to immobilize someone. every time an officer has to fire their weapon it's because they are using deadly force. they're trained to aim at centre mass, not for other parts of the body.",False,False,False,False,False,False,False,False,False,False,False,False,police not try shoot leg arm body part immobilize time officer fire weapon deadly force train aim centre mass part body
Ugi9U-8vbnXhQHgCoAEC,TZxEyoplYbI,"im so sick of seeing racist comment. That a shame we still have rascim in 2015 ,,grow the fuck up people",True,True,False,False,True,False,False,False,False,False,False,False,sick see racist comment shame rascim 2015 grow fuck people
UgiboQqhqNOupngCoAEC,TZxEyoplYbI,THE ONLY JUSTICE WE WILL GET IS IN THE STREET. AN EYE FOR AN EYE. YOU KILL US WE KILL YOU,True,True,True,False,False,False,False,False,False,False,False,False,justice street eye eye kill kill
UgiDCU8p--JNoHgCoAEC,TZxEyoplYbI,i like how blacks can be all racist against white ppl without consequences ... keep it up nice new world we live in keep it up,True,False,False,False,False,True,True,False,False,False,False,False,like black racist white ppl consequence nice new world live
UgiE9T6NGGsGPHgCoAEC,TZxEyoplYbI,"I find it insane that black people always play the racist card over every single little issue between a coincidental white-black situation, when in most cases race has nothing to do with it.

Also, they say they want justice. . than why go around destroying private property and looting shops, how in their right mind would ask for justice and rob and destroy peoples lively hood at the same time.

It's as though these black communities think it is perfectly acceptable for a black person to kill a white cop but when the cop follows procedures and defends him self from a potential fatal attack they get angry . . yeah the black guy might not have had a firearm but could easily have had a knife or something. . why do they value other black people more than a white law enforcement officer. . life is equal and as such they should understand that the officer defended him self from an attack. . and yes it was an attack.    ",True,False,False,False,False,True,True,False,False,False,False,False,find insane black people play racist card single little issue coincidental whiteblack situation case race want justice destroy private property looting shop right mind ask justice rob destroy people lively hood time black community think perfectly acceptable black person kill white cop cop follow procedure defend self potential fatal attack angry yeah black guy firearm easily knife value black people white law enforcement officer life equal understand officer defend self attack yes attack
UgiePPnhD0MUAXgCoAEC,TZxEyoplYbI,"Black lives matter 
White lives matter 
All lives matter",False,False,False,False,False,False,False,False,False,False,False,False,black life matter white life matter life matter
UgiEPR1BFBU303gCoAEC,TZxEyoplYbI,Cuumm dowww heeeeerrrr lol it's come down here. ,False,False,False,False,False,False,False,False,False,False,False,False,cuumm dowww heeeeerrrr lol come
Ugigjv4HQyxatHgCoAEC,TZxEyoplYbI,don't get why the cops are armed for civil war ... machine guns against unarmed  civilians throwing bricks... fuck the united states. the people of america must free themselves from oppression !! ,True,True,False,True,False,False,False,False,False,False,False,False,not cop armed civil war machine gun unarmed civilian throw brick fuck united states people america free oppression
Ugim7HUsL6xP13gCoAEC,TZxEyoplYbI,"I see all these signs, ""black lives matter!"", ""no parent should have to bury their child!"",""justice!"". I bet you they'd know the last three black person shot by a white cop, but if you ask them to name one person in the last hundred who was killed by another black person, not a damn clue. where are the marches and protests over that? you are far more likely to murdered by another black person who isn't a cop. that is a fact. fuck you sharpton. you are no cornell west.",True,True,False,False,False,False,False,False,False,False,False,False,sign black life matter parent bury childjustice bet know black person shoot white cop ask person kill black person damn clue marche protest far likely murder black person not cop fact fuck sharpton cornell west
Ugin-dBfgSlydXgCoAEC,TZxEyoplYbI,cops = pigs,True,True,False,False,False,False,False,False,False,False,False,False,cop pig
